query_id	passage_id	rel
1729	2895	1
1729	2896	1
1729	2897	1
1729	2898	1
1729	2899	1
1729	2900	1
1729	2901	1
1729	2902	1
1729	2903	1
1729	2904	1
1730	2905	1
1730	2906	1
1730	2907	1
1730	2908	1
1730	2909	1
1730	2910	1
1730	2911	1
1730	2912	1
1730	2913	1
1730	2914	1
1731	2915	1
1731	2916	1
1732	2917	1
1733	333	1
1733	927	1
1733	789	1
1733	142	1
1733	52	1
1733	2703	1
1733	1111	1
1734	924	1
1734	1712	1
1734	49	1
1734	1713	1
1735	1193	1
1735	232	1
1735	213	1
1735	1194	1
1736	2918	1
1737	2919	1
1738	2920	1
1738	2921	1
1739	1718	1
1740	2922	1
1741	2923	1
1742	2924	1
1742	2925	1
1742	2926	1
1742	287	1
1742	2927	1
1742	2928	1
1742	2929	1
1742	2930	1
1742	233	1
1742	2931	1
1743	2932	1
1743	2933	1
1743	2934	1
1743	2935	1
1743	2936	1
1743	2937	1
1743	53	1
1743	2938	1
1743	2939	1
1743	2940	1
1744	142	1
1745	2941	1
1745	2942	1
1745	2943	1
1745	1372	1
1745	2944	1
1746	2945	1
1747	2946	1
1748	1047	1
1748	1048	1
1748	1049	1
1748	1050	1
1748	1051	1
1748	1052	1
1748	1053	1
1748	1054	1
1748	1055	1
1748	1056	1
1749	2947	1
1749	2948	1
1749	2949	1
1749	2950	1
1749	2951	1
1750	2952	1
1751	1450	1
1752	1170	1
1753	2953	1
1753	2954	1
1753	2955	1
1753	2956	1
1753	2957	1
1753	2958	1
1753	2959	1
1753	2960	1
1753	2961	1
1753	2962	1
1754	2963	1
1755	2964	1
1756	1118	1
1757	2965	1
1758	2966	1
1758	2967	1
1759	1153	1
1760	2348	1
1761	2968	1
1761	2969	1
1761	2970	1
1761	2971	1
1761	2972	1
1761	2973	1
1761	2974	1
1761	2975	1
1761	2976	1
1761	2977	1
1762	2978	1
1762	2979	1
1762	2980	1
1762	2981	1
1762	2982	1
1762	2983	1
1762	2575	1
1762	2984	1
1762	2985	1
1763	290	1
1764	2986	1
1765	2987	1
1766	148	1
1766	149	1
1766	147	1
1766	146	1
1766	150	1
1766	151	1
1766	152	1
1766	153	1
1766	154	1
1766	155	1
1767	2988	1
1768	1644	1
1768	1194	1
1768	422	1
1769	2989	1
1770	2990	1
1771	2991	1
1772	333	1
1772	927	1
1772	789	1
1772	142	1
1772	52	1
1772	2703	1
1772	1111	1
1773	1782	1
1774	2992	1
1775	1691	1
1776	2230	1
1777	1619	1
1777	1620	1
1777	1621	1
1778	2993	1
1778	2994	1
1779	2995	1
1780	1411	1
1781	2996	1
1782	1124	1
1782	1125	1
1782	1126	1
1783	342	1
1783	2997	1
1783	2998	1
1783	287	1
1783	2999	1
1783	343	1
1784	142	1
1785	3000	1
1786	3001	1
1787	3002	1
1788	1005	1
1789	3003	1
1790	3004	1
1791	3005	1
1792	3006	1
1793	3007	1
1793	3008	1
1793	3009	1
1793	3010	1
1793	3011	1
1793	3012	1
1793	3013	1
1793	3014	1
1793	3015	1
1793	1842	1
1794	689	1
1794	3016	1
1795	3017	1
1796	8	1
1797	2195	1
1798	3018	1
1798	3019	1
1798	3020	1
1799	3021	1
1800	294	1
1801	312	1
1801	313	1
1802	3022	1
1802	3023	1
1803	3024	1
1803	3025	1
1803	1027	1
1804	25	1
1804	49	1
1804	574	1
1804	26	1
1805	911	1
1806	3026	1
1807	3027	1
1807	142	1
1807	357	1
1807	3028	1
1808	2214	1
1809	1403	1
1810	1170	1
1811	3029	1
1812	3030	1
1813	3031	1
1814	1337	1
1815	3032	1
1816	1791	1
1816	3033	1
1816	3034	1
1816	1787	1
1816	3035	1
1816	3036	1
1817	142	1
1817	3037	1
1817	254	1
1818	85	1
1819	369	1
1820	581	1
1821	3038	1
1822	3039	1
1822	3040	1
1822	3041	1
1822	478	1
1822	3042	1
1822	3043	1
1822	3044	1
1822	3045	1
1822	3046	1
1822	3047	1
1823	3048	1
1824	3049	1
1824	3050	1
1824	3051	1
1824	3052	1
1824	3053	1
1824	3054	1
1824	3055	1
1824	3056	1
1824	3057	1
1824	3058	1
1825	1411	1
1826	2699	1
1826	3059	1
1826	3060	1
1826	3061	1
1826	1128	1
1826	1134	1
1826	3062	1
1826	635	1
1826	188	1
1826	898	1
1827	3063	1
1828	3064	1
1828	3065	1
1828	880	1
1829	47	1
1830	3066	1
1831	249	1
1832	2836	1
1832	2837	1
1832	3067	1
1832	3068	1
1832	3069	1
1832	3070	1
1832	1230	1
1832	3071	1
1832	3072	1
1832	3073	1
1833	3074	1
1834	3075	1
1835	3076	1
1836	3077	1
1837	3078	1
1837	3079	1
1837	3080	1
1837	3081	1
1837	3082	1
1837	3083	1
1837	3084	1
1837	3085	1
1837	3086	1
1837	896	1
1838	3087	1
1839	659	1
1840	3088	1
1841	1717	1
1842	36	1
1843	3089	1
1844	3090	1
1844	3091	1
1844	3092	1
1845	3093	1
1846	1644	1
1846	1645	1
1846	1646	1
1846	1647	1
1846	1648	1
1847	2731	1
1848	909	1
1848	816	1
1848	910	1
1849	3094	1
1849	3095	1
1849	3096	1
1849	3097	1
1849	3098	1
1849	3099	1
1849	3100	1
1849	3101	1
1849	3102	1
1849	3103	1
1850	249	1
1850	314	1
1851	3104	1
1851	3105	1
1851	3106	1
1852	1209	1
1853	3107	1
1854	3108	1
1854	3109	1
1854	3110	1
1854	3111	1
1854	3112	1
1854	3113	1
1854	3114	1
1854	3115	1
1854	3116	1
1854	3117	1
1855	3118	1
1856	3119	1
1857	3120	1
1858	79	1
1859	3121	1
1860	3122	1
1861	2588	1
1862	3123	1
1863	3124	1
1864	3125	1
1864	3126	1
1864	3127	1
1864	3128	1
1864	3129	1
1864	3130	1
1864	3131	1
1864	3132	1
1864	3133	1
1864	3134	1
1865	3135	1
1866	1337	1
1867	1101	1
1867	1102	1
1867	542	1
1867	1103	1
1868	2017	1
1868	3136	1
1868	3137	1
1869	3138	1
1870	3139	1
1871	880	1
1871	419	1
1871	881	1
1871	882	1
1872	3140	1
1873	333	1
1873	1303	1
1873	3141	1
1873	142	1
1873	56	1
1873	189	1
1873	2703	1
1873	2296	1
1873	3142	1
1873	3143	1
1874	3144	1
1875	3145	1
1876	1329	1
1877	1448	1
1877	3146	1
1878	3147	1
1879	3148	1
1880	3149	1
1880	1626	1
1880	3150	1
1880	3151	1
1881	3152	1
1882	333	1
1883	3024	1
1883	3025	1
1883	1027	1
1884	3153	1
1885	3154	1
1886	3155	1
1887	785	1
1888	3156	1
1889	256	1
1890	3157	1
1890	3158	1
1891	574	1
1892	873	1
1893	1867	1
1893	290	1
1893	1194	1
1894	3159	1
1895	3160	1
1896	574	1
1897	1303	1
1897	6	1
1897	3161	1
1898	694	1
1899	85	1
1900	3162	1
1900	3163	1
1900	3164	1
1900	3165	1
1900	3166	1
1900	3167	1
1900	3168	1
1900	3169	1
1900	3170	1
1901	232	1
1902	649	1
1903	3171	1
1904	3172	1
1905	3173	1
1906	3174	1
1907	3175	1
1907	3176	1
1908	3177	1
1908	3178	1
1908	3179	1
1908	3180	1
1908	3181	1
1908	3182	1
1908	3183	1
1908	3184	1
1908	3185	1
1908	3186	1
1909	3187	1
1910	3188	1
1910	3189	1
1910	3190	1
1910	3191	1
1910	3192	1
1910	3193	1
1910	3194	1
1910	3195	1
1910	3196	1
1910	3197	1
1911	3198	1
1911	3199	1
1911	3200	1
1911	3201	1
1911	2675	1
1911	3202	1
1911	3203	1
1911	3204	1
1911	3205	1
1912	928	1
1913	3206	1
1914	3207	1
1915	430	1
1916	3208	1
1916	3209	1
1916	3210	1
1916	3211	1
1916	3212	1
1916	3213	1
1916	3214	1
1916	3215	1
1916	3216	1
1916	3217	1
1917	3218	1
1917	3219	1
1918	3220	1
1919	1648	1
1920	419	1
1920	3221	1
1920	881	1
1921	507	1
1921	508	1
1921	509	1
1921	510	1
1921	511	1
1921	512	1
1921	513	1
1921	514	1
1921	515	1
1922	3173	1
1922	3222	1
1923	3223	1
1924	688	1
1924	3224	1
1924	3225	1
1924	3226	1
1924	198	1
1924	3227	1
1924	685	1
1924	3228	1
1925	3229	1
1926	2655	1
1927	2327	1
1927	2328	1
1927	2329	1
1927	2330	1
1927	2331	1
1928	817	1
1928	818	1
1928	1000	1
1929	142	1
1929	76	1
1929	255	1
1930	3230	1
1931	839	1
1932	3231	1
1933	3232	1
1934	3188	1
1934	3189	1
1934	3190	1
1934	3191	1
1934	3192	1
1934	3193	1
1934	3194	1
1934	3195	1
1934	3196	1
1934	3197	1
1935	551	1
1936	3233	1
1937	3234	1
1938	1279	1
1939	3235	1
1940	3236	1
1940	1303	1
1941	1303	1
1941	3237	1
1941	8	1
1942	3238	1
1943	3239	1
1944	3240	1
1945	3241	1
1945	3242	1
1945	3243	1
1945	3244	1
1945	3245	1
1945	3246	1
1945	3032	1
1945	3247	1
1945	3248	1
1945	3249	1
1946	3250	1
1946	2738	1
1947	3251	1
1948	3252	1
1948	3253	1
1948	3254	1
1948	3255	1
1948	3256	1
1948	3257	1
1948	3258	1
1948	3259	1
1948	3260	1
1948	3261	1
1949	3262	1
1950	3263	1
1950	3264	1
1950	1026	1
1951	3265	1
1952	3266	1
1952	3267	1
1952	3268	1
1952	3269	1
1952	3270	1
1952	3271	1
1952	3272	1
1952	3273	1
1952	3274	1
1952	3275	1
1953	3276	1
1954	3277	1
1955	850	1
1956	3278	1
1956	3279	1
1956	341	1
1957	3280	1
1957	3281	1
1958	3282	1
1959	777	1
1960	3223	1
1961	3283	1
1962	576	1
1962	3284	1
1962	1236	1
1962	318	1
1963	2215	1
1964	816	1
1965	3285	1
1966	3286	1
1966	3287	1
1966	1141	1
1967	3288	1
1967	3289	1
1967	3290	1
1967	3291	1
1967	3292	1
1967	3293	1
1968	2655	1
1969	3294	1
1970	142	1
1971	1638	1
1972	1977	1
1973	3295	1
1974	3296	1
1975	3297	1
1976	3298	1
1976	3299	1
1977	3300	1
1978	3301	1
1979	684	1
1979	685	1
1979	686	1
1979	687	1
1979	688	1
1980	60	1
1981	3302	1
1982	3303	1
1983	3156	1
1984	3304	1
1984	3305	1
1984	3306	1
1984	3307	1
1984	3308	1
1984	3309	1
1985	3310	1
1985	3311	1
1986	3312	1
1987	1618	1
1988	3313	1
1989	970	1
1990	1026	1
1991	1788	1
1992	3314	1
1992	3315	1
1992	3316	1
1992	3317	1
1992	3318	1
1992	3319	1
1992	3320	1
1992	3321	1
1992	3322	1
1992	3323	1
1993	3324	1
1994	3325	1
1995	581	1
1996	1303	1
1996	6	1
1996	3326	1
1997	3327	1
1998	3328	1
1999	3329	1
1999	3330	1
2000	3331	1
2000	3332	1
2000	3333	1
2000	3334	1
2000	3335	1
2000	3336	1
2000	3337	1
2000	3338	1
2000	3339	1
2000	3340	1
2001	3341	1
2001	1237	1
2001	888	1
2001	1238	1
2002	3342	1
2003	47	1
2004	617	1
2005	52	1
2006	3343	1
2007	2655	1
2008	3344	1
2009	3345	1
2010	3346	1
2011	3347	1
2012	3348	1
2013	3349	1
2014	3350	1
2014	3351	1
2014	3352	1
2014	3353	1
2014	3354	1
2014	3355	1
2014	3356	1
2014	3357	1
2014	3358	1
2014	3359	1
2015	3360	1
2016	3361	1
2016	3362	1
2016	3363	1
2016	3364	1
2016	3365	1
2016	3366	1
2016	3367	1
2016	3368	1
2016	3369	1
2016	3370	1
2017	582	1
2017	3371	1
2017	251	1
2017	2207	1
2018	287	1
2019	3372	1
2019	3373	1
2020	3374	1
2021	3375	1
2022	117	1
2022	118	1
2022	119	1
2022	120	1
2023	3376	1
2024	3377	1
2024	3378	1
2024	3379	1
2024	3380	1
2024	3381	1
2024	3382	1
2024	3383	1
2024	3384	1
2024	3385	1
2024	3386	1
2025	2143	1
2026	912	1
2027	3387	1
2028	3388	1
2029	3389	1
2029	3390	1
2030	2699	1
2031	333	1
2031	927	1
2031	789	1
2031	142	1
2031	52	1
2031	2703	1
2031	1111	1
2032	1473	1
2032	519	1
2032	3391	1
2033	430	1
2034	3392	1
2035	1336	1
2036	1488	1
2037	3393	1
2038	650	1
2039	3394	1
2040	3395	1
2041	3396	1
2041	3397	1
2041	3398	1
2041	3399	1
2041	3400	1
2041	3401	1
2041	3402	1
2041	3403	1
2041	3404	1
2041	3405	1
2042	312	1
2042	430	1
2042	313	1
2042	1555	1
2043	3406	1
2043	3407	1
2043	3408	1
2043	287	1
2043	3409	1
2043	3410	1
2043	3411	1
2043	3412	1
2043	3413	1
2044	3414	1
2044	3415	1
2044	3416	1
2044	3417	1
2044	3418	1
2044	3419	1
2044	3420	1
2044	3421	1
2044	3422	1
2044	3423	1
2045	3424	1
2045	3425	1
2046	3426	1
2047	2992	1
2048	3427	1
2049	373	1
2050	205	1
2050	910	1
2050	551	1
2050	1024	1
2051	503	1
2052	198	1
2052	199	1
2052	200	1
2052	201	1
2052	202	1
2053	1132	1
2053	1128	1
2053	3428	1
2053	3061	1
2053	3429	1
2053	3430	1
2053	3062	1
2053	2774	1
2053	1118	1
2053	1133	1
2054	47	1
2055	3431	1
2056	3432	1
2057	3433	1
2057	3434	1
2057	3435	1
2057	3436	1
2057	1095	1
2057	3437	1
2057	3438	1
2058	3439	1
2058	3440	1
2058	3441	1
2058	3442	1
2058	1498	1
2058	3443	1
2058	3444	1
2058	1687	1
2058	3445	1
2058	3446	1
2059	3447	1
2059	3448	1
2059	3449	1
2059	3450	1
2059	3451	1
2059	3452	1
2059	3453	1
2060	3454	1
2061	3455	1
2062	3456	1
2063	1279	1
2064	3457	1
2065	677	1
2065	198	1
2066	3458	1
2067	3459	1
2068	3460	1
2069	590	1
2070	657	1
2071	3461	1
2072	3462	1
2073	1644	1
2074	1644	1
2074	677	1
2074	1646	1
2074	198	1
2074	3463	1
2075	3464	1
2076	3465	1
2077	876	1
2078	1644	1
2078	1645	1
2078	1646	1
2078	1647	1
2078	1648	1
2079	3466	1
2080	1029	1
2080	1030	1
2080	1031	1
2080	1032	1
2080	1033	1
2080	1034	1
2080	1035	1
2080	1036	1
2080	1037	1
2080	1038	1
2081	3467	1
2081	3468	1
2081	3469	1
2081	3470	1
2081	3471	1
2081	3472	1
2081	3473	1
2081	3474	1
2081	3475	1
2081	3476	1
2082	1618	1
2083	3477	1
2084	1303	1
2085	3478	1
2085	3479	1
2085	3480	1
2085	3481	1
2085	3482	1
2085	3483	1
2085	3484	1
2085	3485	1
2085	3486	1
2085	3487	1
2086	3313	1
2087	333	1
2087	142	1
2088	1776	1
2088	1777	1
2088	1778	1
2089	3149	1
2089	1626	1
2089	3150	1
2089	3151	1
2090	3488	1
2091	1649	1
2091	1650	1
2091	1651	1
2091	1652	1
2091	1653	1
2091	1654	1
2091	1655	1
2091	1656	1
2091	1657	1
2091	1658	1
2092	2735	1
2093	2380	1
2094	3489	1
2095	816	1
2095	1024	1
2095	818	1
2095	1025	1
2095	1026	1
2096	3490	1
2097	3491	1
2098	1623	1
2099	1194	1
2100	3492	1
2101	3493	1
2101	3494	1
2101	3495	1
2101	3496	1
2101	3497	1
2101	3498	1
2101	3499	1
2101	3500	1
2101	3501	1
2102	3502	1
2103	3503	1
2104	3504	1
2105	3505	1
2106	3459	1
2107	2967	1
2108	3506	1
2109	3087	1
2110	3507	1
2111	3508	1
2112	1538	1
2113	46	1
2114	3509	1
2114	2965	1
2115	1644	1
2115	1194	1
2115	422	1
2116	3510	1
2116	3511	1
2116	3512	1
2116	3513	1
2116	3514	1
2116	3515	1
2117	1423	1
2118	3516	1
2119	3517	1
2119	3518	1
2119	213	1
2119	3519	1
2120	816	1
2120	1026	1
2120	910	1
2121	3520	1
2122	1448	1
2122	3146	1
2123	1161	1
2124	3521	1
2124	3522	1
2124	3523	1
2124	3334	1
2124	3524	1
2124	3525	1
2124	3526	1
2124	3527	1
2124	3528	1
2124	3529	1
2125	1518	1
2126	3530	1
2127	1184	1
2127	880	1
2127	881	1
2128	1849	1
2128	1850	1
2128	1851	1
2129	52	1
2130	1992	1
2131	3531	1
2132	75	1
2133	3532	1
2134	485	1
2134	486	1
2134	487	1
2134	488	1
2134	489	1
2134	490	1
2134	491	1
2134	492	1
2134	493	1
2134	494	1
2135	3533	1
2136	816	1
2137	3534	1
2138	2480	1
2139	385	1
2139	386	1
2139	387	1
2139	388	1
2139	389	1
2139	390	1
2139	391	1
2139	392	1
2139	393	1
2139	394	1
2140	3535	1
2141	3536	1
2141	3537	1
2142	3538	1
2142	3539	1
2142	3540	1
2142	3541	1
2142	3542	1
2143	927	1
2144	1237	1
2144	1238	1
2144	3543	1
2144	1150	1
2144	910	1
2145	3544	1
2145	3545	1
2145	3546	1
2145	3547	1
2145	3548	1
2145	3549	1
2145	3550	1
2145	3551	1
2145	3552	1
2145	3553	1
2146	3554	1
2146	3555	1
2146	3556	1
2146	3557	1
2146	3558	1
2146	3559	1
2146	3560	1
2146	3561	1
2146	1054	1
2146	3562	1
2147	3563	1
2147	3564	1
2147	3565	1
2148	2364	1
2148	3566	1
2148	368	1
2148	369	1
2148	3567	1
2148	472	1
2148	3568	1
2149	909	1
2149	1026	1
2150	3569	1
2151	880	1
2152	1179	1
2152	3570	1
2153	3571	1
2154	2800	1
2154	1270	1
2155	3572	1
2156	3573	1
2156	3574	1
2156	3575	1
2157	3576	1
2158	1394	1
2158	3577	1
2158	3578	1
2158	3579	1
2158	3580	1
2159	25	1
2159	3581	1
2159	3582	1
2159	576	1
2159	2158	1
2159	2858	1
2160	3583	1
2161	369	1
2162	3584	1
2162	3585	1
2162	3586	1
2162	3587	1
2162	3588	1
2163	60	1
2164	924	1
2165	3589	1
2166	3590	1
2167	31	1
2168	875	1
2168	876	1
2169	316	1
2169	574	1
2169	617	1
2170	430	1
2171	3591	1
2172	394	1
2173	3592	1
2173	3593	1
2173	3594	1
2174	3595	1
2175	816	1
2175	817	1
2175	451	1
2175	910	1
2176	3596	1
2177	1977	1
2177	3597	1
2177	871	1
2177	2224	1
2178	1626	1
2179	36	1
2180	927	1
2181	3598	1
2182	3599	1
2183	3600	1
2184	1889	1
2184	1280	1
2185	3601	1
2186	3602	1
2187	581	1
2188	1082	1
2189	3603	1
2190	3604	1
2191	3235	1
2192	1410	1
2193	3605	1
2194	2764	1
2194	2765	1
2195	47	1
2196	2132	1
2197	299	1
2197	300	1
2198	3606	1
2199	1461	1
2199	1462	1
2199	1463	1
2199	1464	1
2199	76	1
2199	1084	1
2200	3607	1
2201	3608	1
2202	3609	1
2203	3610	1
2204	1841	1
2205	3611	1
2206	3612	1
2207	1304	1
2207	3613	1
2208	3614	1
2208	881	1
2209	3615	1
2209	3616	1
2209	3617	1
2209	3618	1
2209	3619	1
2209	3620	1
2209	3621	1
2210	3622	1
2210	3623	1
2210	3624	1
2210	3625	1
2210	3626	1
2211	1304	1
2212	3627	1
2213	3628	1
2214	334	1
2215	3629	1
2216	1192	1
2217	2260	1
2218	424	1
2219	3630	1
2220	834	1
2220	70	1
2220	142	1
2220	52	1
2220	60	1
2220	640	1
2221	3631	1
2221	3632	1
2221	255	1
2221	3633	1
2222	3634	1
2223	3635	1
2223	3636	1
2224	3637	1
2225	3638	1
2226	3639	1
2226	3640	1
2226	3641	1
2226	3642	1
2226	3643	1
2226	3644	1
2226	3645	1
2226	3646	1
2226	3647	1
2226	3648	1
2227	886	1
2228	3649	1
2229	52	1
2229	3650	1
2230	3651	1
2231	2421	1
2231	3652	1
2232	3653	1
2233	989	1
2234	3654	1
2234	3655	1
2235	3656	1
2236	620	1
2237	3657	1
2237	3658	1
2237	3659	1
2237	3660	1
2237	3661	1
2237	3662	1
2237	3663	1
2237	3664	1
2237	3665	1
2237	3666	1
2238	3667	1
2239	2183	1
2239	3668	1
2239	3669	1
2239	2795	1
2239	318	1
2240	3670	1
2240	3671	1
2240	3672	1
2240	3673	1
2240	3674	1
2240	3675	1
2240	3676	1
2240	3677	1
2240	3678	1
2241	3679	1
2242	3680	1
2243	3681	1
2243	3682	1
2244	2677	1
2245	3683	1
2246	75	1
2247	3684	1
2248	3060	1
2249	422	1
2250	52	1
2250	118	1
2251	3685	1
2252	3686	1
2253	3687	1
2254	1852	1
2255	1238	1
2256	3688	1
2256	3689	1
2256	3690	1
2256	3691	1
2256	3692	1
2256	3693	1
2256	3694	1
2256	3695	1
2256	3696	1
2256	3697	1
2257	3698	1
2258	820	1
2259	3699	1
2259	3700	1
2259	3701	1
2259	877	1
2260	3702	1
2260	3703	1
2260	3704	1
2260	3705	1
2261	3706	1
2261	3707	1
2261	3708	1
2261	3709	1
2261	3710	1
2262	56	1
2263	1009	1
2264	3711	1
2265	657	1
2266	3712	1
2266	3713	1
2266	3714	1
2266	1231	1
2266	3715	1
2266	3716	1
2267	3717	1
2268	3718	1
2269	3719	1
2270	590	1
2271	287	1
2272	3720	1
2273	3721	1
2274	301	1
2275	47	1
2276	3722	1
2276	3723	1
2276	3724	1
2276	3725	1
2276	3726	1
2277	3727	1
2278	3728	1
2279	3614	1
2279	881	1
2280	3729	1
2281	3730	1
2281	3731	1
2281	3732	1
2281	3733	1
2281	3734	1
2281	3735	1
2281	3736	1
2281	3737	1
2281	3738	1
2281	3739	1
2282	3740	1
2283	60	1
2284	3741	1
2285	3742	1
2286	581	1
2287	3743	1
2287	3744	1
2287	3745	1
2287	3746	1
2287	3747	1
2287	3748	1
2287	3749	1
2287	3750	1
2287	3751	1
2287	3752	1
2288	3753	1
2289	3754	1
2290	1954	1
2290	461	1
2291	93	1
2292	47	1
2293	3755	1
2294	857	1
2294	859	1
2294	1894	1
2294	864	1
2294	3756	1
2294	3757	1
2295	2548	1
2295	2549	1
2295	2550	1
2295	2551	1
2295	2552	1
2295	2553	1
2295	2554	1
2295	2555	1
2295	2556	1
2295	2557	1
2296	3758	1
2296	3759	1
2296	3760	1
2296	3761	1
2296	3762	1
2296	3763	1
2296	3764	1
2296	3765	1
2296	3766	1
2296	3767	1
2297	3768	1
2297	1026	1
2298	1303	1
2298	52	1
2299	3769	1
2300	1334	1
2301	3770	1
2302	3771	1
2302	3772	1
2302	519	1
2303	3773	1
2304	3774	1
2305	430	1
2305	1555	1
2306	3775	1
2307	3776	1
2308	3777	1
2309	249	1
2310	3778	1
2310	3779	1
2310	3780	1
2310	3781	1
2310	3782	1
2310	3783	1
2311	3784	1
2312	3785	1
2313	957	1
2314	2769	1
2315	3786	1
2315	3787	1
2315	3788	1
2315	3789	1
2315	3790	1
2316	749	1
2317	1473	1
2317	519	1
2317	3391	1
2318	1555	1
2319	921	1
2320	3791	1
2321	3792	1
2321	576	1
2321	3793	1
2321	3794	1
2322	1592	1
2323	3795	1
2323	1909	1
2324	3796	1
2325	3797	1
2325	3798	1
2326	3799	1
2326	3800	1
2326	3801	1
2327	3802	1
2328	3803	1
2329	47	1
2330	75	1
2330	142	1
2330	3489	1
2331	857	1
2331	859	1
2331	3804	1
2331	2972	1
2331	3805	1
2331	3756	1
2332	590	1
2333	1193	1
2333	232	1
2333	213	1
2333	1194	1
2334	2364	1
2334	3806	1
2335	3807	1
2336	1161	1
2337	3503	1
2338	47	1
2339	3278	1
2340	75	1
2341	3808	1
2342	3809	1
2343	3809	1
2344	6	1
2344	1422	1
2344	590	1
2345	2230	1
2346	3810	1
2347	1085	1
2347	1086	1
2347	1087	1
2347	1088	1
2347	1089	1
2347	1090	1
2347	1091	1
2347	1092	1
2347	1093	1
2347	1094	1
2348	3811	1
2349	3812	1
2350	2380	1
2351	3813	1
2351	3814	1
2351	3815	1
2352	3816	1
2352	3817	1
2352	3818	1
2352	3819	1
2352	3820	1
2352	3821	1
2352	3822	1
2352	3823	1
2352	3824	1
2352	3825	1
2353	817	1
2353	451	1
2353	910	1
2354	333	1
2354	927	1
2354	2441	1
2354	2442	1
2354	52	1
2354	2443	1
2354	1757	1
2354	1111	1
2354	2444	1
2354	185	1
2355	3826	1
2355	3827	1
2356	3828	1
2357	3829	1
2358	3830	1
2359	3831	1
2359	574	1
2359	1236	1
2359	617	1
2360	3832	1
2361	3833	1
2361	3834	1
2361	3835	1
2362	3836	1
2363	2449	1
2363	3837	1
2363	2295	1
2363	1505	1
2364	3838	1
2365	3839	1
2366	2342	1
2366	2343	1
2366	910	1
2367	3840	1
2367	3841	1
2367	3842	1
2368	232	1
2368	3843	1
2368	1733	1
2369	294	1
2370	649	1
2371	56	1
2372	3844	1
2373	185	1
2373	181	1
2374	3845	1
2374	3846	1
2374	3847	1
2374	3848	1
2374	3849	1
2375	3850	1
2376	2333	1
2377	2925	1
2377	3851	1
2377	294	1
2377	287	1
2378	1352	1
2379	3852	1
2380	3853	1
2381	3854	1
2382	3235	1
2383	3855	1
2384	3856	1
2385	3857	1
2386	817	1
2386	818	1
2386	1000	1
2387	3858	1
2387	1710	1
2388	3859	1
2388	3860	1
2388	3861	1
2388	3862	1
2388	3863	1
2388	2461	1
2388	3864	1
2388	3865	1
2388	3866	1
2388	3867	1
2389	3868	1
2390	3869	1
2391	1473	1
2391	1861	1
2391	519	1
2392	3870	1
2392	3871	1
2392	3872	1
2392	3873	1
2392	3874	1
2392	3875	1
2392	3876	1
2392	3877	1
2392	3878	1
2392	3879	1
2393	3880	1
2394	1279	1
2395	3881	1
2396	3882	1
2397	2769	1
2398	1334	1
2399	2181	1
2400	3883	1
2401	3884	1
2401	3885	1
2402	3886	1
2403	573	1
2403	316	1
2403	574	1
2403	575	1
2403	318	1
2403	576	1
2403	577	1
2403	49	1
2403	578	1
2403	579	1
2404	2050	1
2405	3887	1
2406	1712	1
2407	3888	1
2408	47	1
2409	3889	1
2409	3890	1
2409	3891	1
2409	3892	1
2409	3893	1
2409	3894	1
2409	3895	1
2409	3896	1
2409	3897	1
2409	3898	1
2410	146	1
2410	147	1
2410	148	1
2410	149	1
2410	150	1
2410	151	1
2410	152	1
2410	153	1
2410	154	1
2410	155	1
2411	3899	1
2411	3900	1
2412	970	1
2413	1992	1
2414	3901	1
2415	2364	1
2416	3902	1
2417	3903	1
2418	3904	1
2419	822	1
2419	839	1
2420	79	1
2421	282	1
2421	283	1
2421	284	1
2421	285	1
2421	286	1
2421	287	1
2421	288	1
2421	289	1
2421	290	1
2421	291	1
2422	1176	1
2423	2653	1
2424	576	1
2424	617	1
2425	3905	1
2426	3906	1
2427	3907	1
2428	3908	1
2429	3909	1
2429	3910	1
2429	3911	1
2429	3912	1
2430	1187	1
2431	581	1
2432	3913	1
2433	1957	1
2433	1958	1
2433	1959	1
2433	1960	1
2433	1961	1
2433	1962	1
2433	1963	1
2433	1964	1
2433	1965	1
2434	3914	1
2435	2530	1
2435	2531	1
2435	2532	1
2435	2533	1
2436	3915	1
2437	3916	1
2438	3917	1
2439	3584	1
2439	3585	1
2439	3586	1
2439	3587	1
2439	3588	1
2440	1992	1
2441	142	1
2442	142	1
2443	453	1
2443	576	1
2443	318	1
2444	76	1
2445	3918	1
2446	3919	1
2447	1187	1
2448	342	1
2449	3920	1
2450	36	1
2451	1717	1
2452	3921	1
2453	3922	1
2454	36	1
2455	1231	1
2456	3923	1
2457	3786	1
2457	3787	1
2457	3788	1
2457	3789	1
2457	3790	1
2458	953	1
2459	616	1
2459	3924	1
2459	3925	1
2460	3926	1
2461	79	1
2461	877	1
2461	54	1
2461	81	1
2461	56	1
2461	878	1
2461	791	1
2461	60	1
2461	498	1
2461	85	1
2462	3927	1
2463	877	1
2464	75	1
2465	2536	1
2466	1646	1
2467	1909	1
2467	3928	1
2467	568	1
2467	452	1
2468	2764	1
2468	2765	1
2469	576	1
2470	3929	1
2471	232	1
2472	36	1
2473	3223	1
2474	3930	1
2475	3931	1
2476	1303	1
2477	3932	1
2478	1162	1
2478	1163	1
2479	1997	1
2480	3933	1
2481	3934	1
2482	3935	1
2483	3936	1
2483	3937	1
2484	3938	1
2484	3939	1
2485	2883	1
2485	2884	1
2486	3940	1
2487	3031	1
